Tank_1,Tank_2,Tank_3,Tank_4,Tank_5,Tank_6,Tank_7,Tank_8,Pump_1,Pump_2,Pump_4,Pump_5,Pump_6,Flow_sensor_1,Flow_sensor_2,Flow_sensor_4,Valv_10,Valv_11,Valv_12,Valv_13,Valv_14,Valv_15,Valv_17,Valv_18,Valv_20,Valv_22,Label_n,Label
1425,1180,866,0,586,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.0
1411,1170,873,0,595,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.0
1398,1156,879,0,618,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.0
1380,1143,889,0,645,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.0
1369,1129,898,0,636,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.0
1351,1118,906,0,655,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.0
1336,1105,915,0,655,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.0
1321,1090,924,0,678,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.0
1307,1083,930,0,684,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.0
1289,1064,939,0,709,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.0
1281,1053,945,0,726,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.0
1261,1044,952,0,728,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.0
1247,1029,963,0,743,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.0
1235,1016,966,0,740,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.0
1218,1003,978,0,762,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.0
1205,991,985,0,779,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.0
1188,976,993,0,796,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.0
1176,965,1000,0,799,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.0
1158,950,1008,0,817,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0.0
1145,939,1017,0,821,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.0
1135,924,1026,0,819,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.0
1128,913,1035,0,814,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.0
1117,902,1043,0,810,8,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.0
1101,887,1052,0,808,13,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.0
1088,876,1060,0,805,13,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.0
1073,861,1065,0,798,19,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.0
1061,850,1072,41,795,26,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.0
1044,836,1081,103,790,26,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.0
1032,824,1091,135,786,35,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.0
1016,810,1098,171,782,40,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.0
1004,799,1104,211,777,40,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.0
991,788,1111,240,772,46,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.0
975,773,1120,276,767,46,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.0
962,761,1125,302,763,53,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.0
947,747,1129,336,760,60,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.0
935,736,1133,363,754,60,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.0
918,723,1144,394,750,67,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.0
906,711,1151,410,746,74,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0
891,697,1161,424,742,74,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0
878,685,1167,432,737,81,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0
862,673,1172,445,732,88,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0
850,659,1182,463,729,88,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0
838,648,1187,477,724,94,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0
822,634,1196,494,719,94,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0
811,621,1200,505,714,103,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0
794,608,1210,523,711,109,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0
782,597,1217,536,706,109,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0
767,581,1225,553,701,116,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0
754,570,1233,566,698,123,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0
739,556,1239,577,694,123,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0
728,545,1246,595,689,128,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0
716,534,1251,604,685,135,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0
700,519,1261,621,680,135,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0
688,506,1265,634,677,142,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0
673,492,1274,651,671,148,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0
661,480,1279,663,668,148,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0
645,464,1285,678,663,155,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0
635,453,1293,690,659,160,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0
618,437,1297,703,656,160,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0
605,425,1302,716,651,166,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0
594,412,1310,728,648,173,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0
578,397,1314,743,643,173,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0
566,383,1320,756,640,179,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0
549,366,1325,771,634,184,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0
538,353,1333,781,631,184,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0
521,336,1337,798,627,191,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,3,3.0
509,323,1343,808,623,197,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,3,3.0
492,304,1350,820,619,197,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,3,3.0
484,294,1353,826,617,203,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,3,3.0
484,294,1353,826,617,203,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,3,3.0
484,294,1353,826,617,203,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,3,3.0
484,294,1353,826,617,203,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,3,3.0
484,294,1353,826,617,203,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,3,3.0
484,294,1353,826,617,203,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,3,3.0
484,294,1353,826,617,203,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,3,3.0
484,294,1353,826,617,203,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,3,3.0
484,294,1353,826,617,235,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,3,3.0
337,100,1408,942,578,241,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,3,3.0
321,70,1413,951,575,241,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,3,3.0
321,70,1413,951,575,241,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,3,3.0
321,70,1413,951,575,248,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,3,3.0
321,70,1413,951,575,253,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,3,3.0
321,70,1413,951,575,253,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,3,3.0
321,70,1413,951,575,253,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,3,3.0
321,70,1413,951,575,253,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,3,3.0
321,70,1413,951,575,273,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,3,3.0
321,70,1413,951,575,279,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,3,3.0
74,3,1326,1056,538,279,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,3,3.0
35,4,1309,1069,533,286,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,3,3.0
1,4,1296,1075,529,291,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,3,3.0
1,4,1278,1060,524,291,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,3,3.0
0,3,1265,1052,521,298,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,3,3.0
1,3,1248,1039,516,303,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,3,3.0
1,3,1233,1027,513,303,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,3,3.0
2,3,1216,1015,508,310,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,3,3.0
1,3,1204,1007,504,316,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,3,1188,995,501,316,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
1,4,1173,982,496,322,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,4,1160,972,493,328,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,4,1143,962,488,328,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,4,1130,951,484,334,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,4,1112,937,480,340,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,3,1100,930,476,340,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,3,1082,916,471,347,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,3,1069,908,468,353,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
1,4,1051,894,464,353,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,4,1040,884,459,359,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,4,1026,875,455,359,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,4,1009,862,451,367,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,4,997,853,447,373,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,4,980,839,444,373,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,5,967,830,439,378,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,4,950,818,435,384,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,4,938,807,430,384,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,4,921,795,426,392,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,4,910,784,423,398,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,4,896,774,419,398,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,4,880,762,414,404,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,4,867,752,410,410,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,3,851,740,406,410,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,4,839,729,402,416,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,4,823,717,397,416,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,4,810,708,394,422,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,4,795,693,388,431,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,4,782,684,385,431,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,4,766,674,382,438,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,4,754,661,377,443,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,5,741,652,373,443,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,5,725,638,367,450,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,4,712,629,364,456,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,5,697,615,359,456,0,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,5,684,606,355,454,16,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,5,667,592,351,445,16,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,4,655,583,347,445,24,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,4,638,570,343,443,24,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,4,627,560,338,441,40,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,4,615,550,334,441,48,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,5,599,538,329,432,48,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,3,585,527,325,432,64,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,4,570,516,320,432,64,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,4,557,506,316,428,72,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,4,541,492,311,428,72,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,5,530,484,308,428,88,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,4,513,472,302,419,96,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,4,502,461,298,418,96,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,4,490,452,294,418,112,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,5,473,439,289,416,112,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,5,462,429,285,416,120,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,4,445,418,279,407,120,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,5,434,408,276,406,136,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,5,417,394,270,406,144,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,4,405,386,266,406,144,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,4,389,373,261,397,160,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,4,377,363,257,397,160,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,5,361,353,252,395,176,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,5,346,337,245,395,176,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,4,338,332,245,391,184,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,4,321,318,237,389,184,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,5,307,307,232,389,201,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,5,289,292,226,387,209,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,4,276,282,222,380,209,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,4,259,268,217,380,225,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,5,246,258,211,378,225,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,5,227,244,207,379,233,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,5,213,232,201,379,241,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,5,199,221,196,371,249,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,5,179,205,190,372,257,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
4,5,163,192,184,372,257,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
4,4,141,176,178,372,273,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
4,5,122,165,172,372,273,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,4,93,149,166,365,281,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,5,62,137,160,365,281,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
3,4,12,122,153,372,297,0,0,0,0,1,0,4000,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0
2,5,6,108,147,366,297,0,1,0,0,1,0,4000,0,0,0,0,0,1,1,1,0,0,1,0,0,0.0
4,2,6,93,142,366,305,0,1,0,0,1,0,4000,0,0,0,0,0,1,1,1,0,0,1,0,0,0.0
4,45,4,67,131,368,321,0,1,0,0,1,0,4000,0,0,0,0,0,1,1,1,0,0,1,0,0,0.0
3,104,5,47,127,370,321,0,1,0,0,1,0,4000,0,0,0,0,0,1,1,1,0,0,1,0,0,0.0
4,162,6,16,119,370,329,0,1,0,0,1,0,4000,0,0,0,0,0,1,1,1,0,0,1,0,0,0.0
3,208,6,11,111,366,329,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
3,241,6,13,101,372,345,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
4,272,3,14,94,372,353,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
4,307,3,15,81,376,353,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
3,333,3,17,71,376,353,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
3,365,4,17,60,380,369,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
4,383,4,19,40,396,377,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
3,405,3,21,27,396,377,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
4,433,4,22,15,410,393,0,1,1,0,1,0,4000,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
14,449,3,26,11,406,393,0,1,1,0,1,0,4000,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
95,490,3,27,7,406,402,0,1,1,0,1,0,4000,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
162,513,3,25,6,403,418,0,1,1,0,1,0,4000,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
251,525,5,26,5,397,418,0,1,1,0,1,0,4000,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
290,564,4,26,4,397,426,0,1,1,0,1,0,4000,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
330,584,4,27,4,382,426,0,1,1,0,1,0,4000,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
362,628,5,26,3,376,442,0,1,1,0,1,0,4000,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
417,647,5,26,3,376,450,0,1,1,0,1,0,4000,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
430,659,3,28,3,368,450,0,1,1,0,1,0,4000,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
471,678,4,28,2,368,450,0,1,1,0,1,1,4000,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
507,708,3,29,2,353,458,8,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,1,0,0,0.0
531,719,4,29,1,353,458,16,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,1,0,0,0.0
572,745,4,27,1,344,458,24,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,1,0,0,0.0
595,762,5,25,1,336,458,24,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
627,793,5,28,1,336,458,32,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
650,811,3,28,1,320,458,40,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
700,848,4,28,0,312,458,48,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
722,863,4,26,4,304,458,56,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
742,908,4,29,1,304,458,64,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
773,916,3,28,0,288,458,72,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
794,926,5,28,0,288,458,80,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
827,936,5,26,0,280,458,80,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
854,973,5,28,0,272,458,88,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
886,990,3,30,2,272,458,96,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
918,1015,3,29,0,256,458,104,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
961,1049,3,30,0,248,458,112,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
959,1076,5,28,0,248,458,120,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
993,1085,5,28,2,240,458,128,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1028,1115,3,29,0,232,458,136,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1050,1132,5,27,0,232,458,136,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1087,1163,5,29,1,215,458,144,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1108,1186,4,29,0,207,458,152,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1150,1212,4,29,0,207,458,160,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1170,1228,4,28,0,199,458,168,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1201,1253,5,29,0,183,458,176,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1220,1273,6,27,0,183,458,184,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1258,1281,4,29,0,175,458,184,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1286,1315,5,28,0,167,458,192,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1317,1335,4,28,1,167,458,201,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1351,1367,3,27,0,151,458,209,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1366,1388,4,22,2,143,458,217,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1401,1401,3,28,0,143,458,225,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1420,1416,5,26,0,127,458,233,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1471,1456,4,27,0,127,458,241,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1492,1470,4,28,0,119,458,241,1,1,0,1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
